기준_년월_코드,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수
201810,1181,용마산로45길,CS200008,부동산중개업,4
201810,1181,용마산로45길,CS200007,보육시설,1
201810,1181,용마산로45길,CS200005,한의원,2
201810,1181,용마산로45길,CS200002,외국어학원,1
201810,1181,용마산로45길,CS200001,입시보습학원,2
201810,1181,용마산로45길,CS100010,호프간이주점,2
201810,1181,용마산로45길,CS100009,커피음료,2
201810,1181,용마산로45길,CS100006,패스트푸드점,1
201810,1181,용마산로45길,CS100005,분식집,1
201810,1180,용마산로139길,CS200021,자동차수리,2
201810,1180,용마산로139길,CS100009,커피음료,1
201810,1180,용마산로139길,CS100002,중국집,1
201810,1179,용마산로117길,CS300011,화장품,57
201810,1179,용마산로117길,CS300009,약국,4
201810,1179,용마산로117길,CS300008,패션잡화,2
201810,1179,용마산로117길,CS300007,의류점,1
201810,1179,용마산로117길,CS300006,과일채소,1
201810,1179,용마산로117길,CS300005,정육점,1
201810,1179,용마산로117길,CS300002,편의점,0
201810,1179,용마산로117길,CS300001,슈퍼마켓,1
201810,1179,용마산로117길,CS200022,자동차미용,1
201810,1179,용마산로117길,CS200021,자동차수리,2
201810,1179,용마산로117길,CS200020,세탁소,1
201810,1179,용마산로117길,CS200019,여관업,2
201810,1179,용마산로117길,CS200018,피부관리실,3
201810,1179,용마산로117길,CS200016,미용실,6
201810,1179,용마산로117길,CS200012,당구장,2
201810,1179,용마산로117길,CS200010,노래방,1
201810,1179,용마산로117길,CS200009,인테리어,4
201810,1179,용마산로117길,CS200008,부동산중개업,5
201810,1179,용마산로117길,CS200006,일반의원,4
201810,1179,용마산로117길,CS200005,한의원,2
201810,1179,용마산로117길,CS200004,치과의원,2
201810,1179,용마산로117길,CS200003,예체능학원,3
201810,1179,용마산로117길,CS200002,외국어학원,0
201810,1179,용마산로117길,CS100010,호프간이주점,13
201810,1179,용마산로117길,CS100009,커피음료,4
201810,1179,용마산로117길,CS100006,패스트푸드점,0
201810,1179,용마산로117길,CS100005,분식집,2
201810,1178,용마산로115길,CS300011,화장품,5
201810,1178,용마산로115길,CS300010,문구점,2
201810,1178,용마산로115길,CS300009,약국,8
201810,1178,용마산로115길,CS300008,패션잡화,9
201810,1178,용마산로115길,CS300007,의류점,9
201810,1178,용마산로115길,CS300006,과일채소,2
201810,1178,용마산로115길,CS300005,정육점,6
201810,1178,용마산로115길,CS300004,휴대폰,10
201810,1178,용마산로115길,CS300003,컴퓨터판매수리,1
201810,1178,용마산로115길,CS300002,편의점,1
201810,1178,용마산로115길,CS300001,슈퍼마켓,0
201810,1178,용마산로115길,CS200021,자동차수리,4
201810,1178,용마산로115길,CS200020,세탁소,1
201810,1178,용마산로115길,CS200019,여관업,7
201810,1178,용마산로115길,CS200018,피부관리실,7
201810,1178,용마산로115길,CS200017,네일숍,2
201810,1178,용마산로115길,CS200016,미용실,20
201810,1178,용마산로115길,CS200015,노인요양시설,1
201810,1178,용마산로115길,CS200014,헬스클럽,4
201810,1178,용마산로115길,CS200013,골프연습장,2
201810,1178,용마산로115길,CS200012,당구장,4
201810,1178,용마산로115길,CS200011,PC방,3
201810,1178,용마산로115길,CS200010,노래방,13
201810,1178,용마산로115길,CS200009,인테리어,11
201810,1178,용마산로115길,CS200008,부동산중개업,19
201810,1178,용마산로115길,CS200007,보육시설,2
201810,1178,용마산로115길,CS200006,일반의원,9
201810,1178,용마산로115길,CS200005,한의원,5
201810,1178,용마산로115길,CS200004,치과의원,8
201810,1178,용마산로115길,CS200003,예체능학원,8
201810,1178,용마산로115길,CS200002,외국어학원,3
201810,1178,용마산로115길,CS200001,입시보습학원,2
201810,1178,용마산로115길,CS100010,호프간이주점,28
201810,1178,용마산로115길,CS100009,커피음료,9
201810,1178,용마산로115길,CS100008,제과점,3
201810,1178,용마산로115길,CS100007,치킨집,3
201810,1178,용마산로115길,CS100006,패스트푸드점,1
201810,1178,용마산로115길,CS100005,분식집,5
201810,1178,용마산로115길,CS100004,양식집,0
201810,1178,용마산로115길,CS100003,일식집,5
201810,1178,용마산로115길,CS100002,중국집,3
201810,1178,용마산로115길,CS100001,한식음식점,3
201810,1177,용마산로112길,CS300011,화장품,1
201810,1177,용마산로112길,CS300010,문구점,2
201810,1177,용마산로112길,CS300009,약국,2
201810,1177,용마산로112길,CS300008,패션잡화,1
201810,1177,용마산로112길,CS300007,의류점,3
201810,1177,용마산로112길,CS300005,정육점,1
201810,1177,용마산로112길,CS300004,휴대폰,1
201810,1177,용마산로112길,CS300001,슈퍼마켓,3
201810,1177,용마산로112길,CS200021,자동차수리,1
201810,1177,용마산로112길,CS200020,세탁소,1
201810,1177,용마산로112길,CS200016,미용실,2
201810,1177,용마산로112길,CS200015,노인요양시설,4
201810,1177,용마산로112길,CS200009,인테리어,3
201810,1177,용마산로112길,CS200007,보육시설,2
201810,1177,용마산로112길,CS200003,예체능학원,3
201810,1177,용마산로112길,CS200002,외국어학원,1
201810,1177,용마산로112길,CS100007,치킨집,1
201810,1176,용답중앙길,CS300011,화장품,9
201810,1176,용답중앙길,CS300010,문구점,3
201810,1176,용답중앙길,CS300009,약국,3
201810,1176,용답중앙길,CS300008,패션잡화,16
201810,1176,용답중앙길,CS300007,의류점,12
201810,1176,용답중앙길,CS300006,과일채소,4
201810,1176,용답중앙길,CS300005,정육점,7
201810,1176,용답중앙길,CS300004,휴대폰,2
201810,1176,용답중앙길,CS300003,컴퓨터판매수리,1
201810,1176,용답중앙길,CS300002,편의점,0
201810,1176,용답중앙길,CS300001,슈퍼마켓,3
201810,1176,용답중앙길,CS200022,자동차미용,2
201810,1176,용답중앙길,CS200021,자동차수리,4
201810,1176,용답중앙길,CS200020,세탁소,8
201810,1176,용답중앙길,CS200019,여관업,4
201810,1176,용답중앙길,CS200018,피부관리실,7
201810,1176,용답중앙길,CS200017,네일숍,1
201810,1176,용답중앙길,CS200016,미용실,33
201810,1176,용답중앙길,CS200015,노인요양시설,1
201810,1176,용답중앙길,CS200014,헬스클럽,2
201810,1176,용답중앙길,CS200012,당구장,2
201810,1176,용답중앙길,CS200011,PC방,4
201810,1176,용답중앙길,CS200010,노래방,10
201810,1176,용답중앙길,CS200009,인테리어,8
201810,1176,용답중앙길,CS200008,부동산중개업,25
201810,1176,용답중앙길,CS200007,보육시설,6
201810,1176,용답중앙길,CS200006,일반의원,8
201810,1176,용답중앙길,CS200005,한의원,4
201810,1176,용답중앙길,CS200004,치과의원,6
201810,1176,용답중앙길,CS200003,예체능학원,14
201810,1176,용답중앙길,CS200001,입시보습학원,10
201810,1176,용답중앙길,CS100010,호프간이주점,16
201810,1176,용답중앙길,CS100009,커피음료,8
201810,1176,용답중앙길,CS100008,제과점,3
201810,1176,용답중앙길,CS100007,치킨집,3
201810,1176,용답중앙길,CS100006,패스트푸드점,2
201810,1176,용답중앙길,CS100005,분식집,7
201810,1176,용답중앙길,CS100004,양식집,1
201810,1176,용답중앙길,CS100003,일식집,5
201810,1176,용답중앙길,CS100002,중국집,4
201810,1175,용답중앙13길,CS300011,화장품,4
201810,1175,용답중앙13길,CS300010,문구점,1
201810,1175,용답중앙13길,CS300009,약국,3
201810,1175,용답중앙13길,CS300008,패션잡화,6
201810,1175,용답중앙13길,CS300007,의류점,7
201810,1175,용답중앙13길,CS300006,과일채소,2
201810,1175,용답중앙13길,CS300005,정육점,1
201810,1175,용답중앙13길,CS300004,휴대폰,2
201810,1175,용답중앙13길,CS300002,편의점,0
201810,1175,용답중앙13길,CS300001,슈퍼마켓,2
201810,1175,용답중앙13길,CS200020,세탁소,2
201810,1175,용답중앙13길,CS200019,여관업,1
201810,1175,용답중앙13길,CS200018,피부관리실,3
201810,1175,용답중앙13길,CS200016,미용실,18
201810,1175,용답중앙13길,CS200015,노인요양시설,1
201810,1175,용답중앙13길,CS200014,헬스클럽,2
201810,1175,용답중앙13길,CS200011,PC방,1
201810,1175,용답중앙13길,CS200010,노래방,6
201810,1175,용답중앙13길,CS200009,인테리어,1
201810,1175,용답중앙13길,CS200008,부동산중개업,6
201810,1175,용답중앙13길,CS200007,보육시설,1
201810,1175,용답중앙13길,CS200006,일반의원,5
201810,1175,용답중앙13길,CS200005,한의원,1
201810,1175,용답중앙13길,CS200004,치과의원,4
201810,1175,용답중앙13길,CS200003,예체능학원,4
201810,1175,용답중앙13길,CS200001,입시보습학원,5
201810,1175,용답중앙13길,CS100010,호프간이주점,7
201810,1175,용답중앙13길,CS100009,커피음료,6
201810,1175,용답중앙13길,CS100008,제과점,1
201810,1175,용답중앙13길,CS100007,치킨집,0
201810,1175,용답중앙13길,CS100006,패스트푸드점,1
201810,1175,용답중앙13길,CS100005,분식집,1
201810,1175,용답중앙13길,CS100003,일식집,2
201810,1175,용답중앙13길,CS100002,중국집,4
201810,1175,용답중앙13길,CS100001,한식음식점,1
201810,1174,용답중앙11다길,CS300011,화장품,1
201810,1174,용답중앙11다길,CS300010,문구점,1
201810,1174,용답중앙11다길,CS300008,패션잡화,2
201810,1174,용답중앙11다길,CS300007,의류점,4
201810,1174,용답중앙11다길,CS300005,정육점,1
201810,1174,용답중앙11다길,CS300002,편의점,0
201810,1174,용답중앙11다길,CS300001,슈퍼마켓,1
201810,1174,용답중앙11다길,CS200018,피부관리실,2
201810,1174,용답중앙11다길,CS200016,미용실,8
201810,1174,용답중앙11다길,CS200015,노인요양시설,1
201810,1174,용답중앙11다길,CS200014,헬스클럽,1
201810,1174,용답중앙11다길,CS200010,노래방,3
201810,1174,용답중앙11다길,CS200008,부동산중개업,2
201810,1174,용답중앙11다길,CS200007,보육시설,1
201810,1174,용답중앙11다길,CS200006,일반의원,1
201810,1174,용답중앙11다길,CS200004,치과의원,1
201810,1174,용답중앙11다길,CS200003,예체능학원,2
201810,1174,용답중앙11다길,CS200001,입시보습학원,1
201810,1174,용답중앙11다길,CS100010,호프간이주점,3
201810,1174,용답중앙11다길,CS100009,커피음료,1
201810,1174,용답중앙11다길,CS100005,분식집,0
201810,1174,용답중앙11다길,CS100003,일식집,1
201810,1173,용답25길,CS300011,화장품,1
201810,1173,용답25길,CS300009,약국,2
201810,1173,용답25길,CS300006,과일채소,3
201810,1173,용답25길,CS300005,정육점,2
201810,1173,용답25길,CS300001,슈퍼마켓,1
201810,1173,용답25길,CS200018,피부관리실,1
201810,1173,용답25길,CS200016,미용실,1
201810,1173,용답25길,CS200009,인테리어,2
201810,1173,용답25길,CS200007,보육시설,1
201810,1173,용답25길,CS200006,일반의원,1
201810,1173,용답25길,CS200003,예체능학원,1
201810,1173,용답25길,CS100010,호프간이주점,2
201810,1173,용답25길,CS100009,커피음료,1
201810,1173,용답25길,CS100005,분식집,1
201810,1172,용답19길,CS300011,화장품,1
201810,1172,용답19길,CS300010,문구점,1
201810,1172,용답19길,CS300002,편의점,1
201810,1172,용답19길,CS200016,미용실,2
201810,1172,용답19길,CS100010,호프간이주점,2
201810,1171,외대역동로5가길,CS300007,의류점,1
201810,1170,외대역동로34길,CS300007,의류점,1
201810,1170,외대역동로34길,CS300001,슈퍼마켓,1
201810,1170,외대역동로34길,CS200020,세탁소,1
201810,1170,외대역동로34길,CS200016,미용실,4
201810,1170,외대역동로34길,CS200009,인테리어,2
201810,1170,외대역동로34길,CS200001,입시보습학원,1
201810,1169,왕십리로8길,CS300011,화장품,1
201810,1169,왕십리로8길,CS300010,문구점,1
201810,1169,왕십리로8길,CS300008,패션잡화,1
201810,1169,왕십리로8길,CS300005,정육점,1
201810,1169,왕십리로8길,CS300004,휴대폰,3
201810,1169,왕십리로8길,CS300001,슈퍼마켓,1
201810,1169,왕십리로8길,CS200021,자동차수리,2
201810,1169,왕십리로8길,CS200019,여관업,2
201810,1169,왕십리로8길,CS200018,피부관리실,1
201810,1169,왕십리로8길,CS200016,미용실,4
201810,1169,왕십리로8길,CS200012,당구장,1
201810,1169,왕십리로8길,CS200010,노래방,4
201810,1169,왕십리로8길,CS200009,인테리어,1
201810,1169,왕십리로8길,CS200008,부동산중개업,6
201810,1169,왕십리로8길,CS200007,보육시설,2
201810,1169,왕십리로8길,CS200005,한의원,1
201810,1169,왕십리로8길,CS200003,예체능학원,2
201810,1169,왕십리로8길,CS100010,호프간이주점,5
201810,1169,왕십리로8길,CS100009,커피음료,6
201810,1169,왕십리로8길,CS100008,제과점,1
201810,1169,왕십리로8길,CS100007,치킨집,0
201810,1169,왕십리로8길,CS100006,패스트푸드점,1
201810,1169,왕십리로8길,CS100005,분식집,4
201810,1169,왕십리로8길,CS100004,양식집,4
201810,1169,왕십리로8길,CS100003,일식집,3
201810,1169,왕십리로8길,CS100002,중국집,1
201810,1169,왕십리로8길,CS100001,한식음식점,2
201810,1168,왕십리로6길,CS300011,화장품,5
201810,1168,왕십리로6길,CS300010,문구점,1
201810,1168,왕십리로6길,CS300009,약국,2
201810,1168,왕십리로6길,CS300008,패션잡화,2
201810,1168,왕십리로6길,CS300007,의류점,2
201810,1168,왕십리로6길,CS300005,정육점,1
201810,1168,왕십리로6길,CS300004,휴대폰,4
201810,1168,왕십리로6길,CS300003,컴퓨터판매수리,1
201810,1168,왕십리로6길,CS300002,편의점,1
201810,1168,왕십리로6길,CS300001,슈퍼마켓,1
201810,1168,왕십리로6길,CS200021,자동차수리,2
201810,1168,왕십리로6길,CS200019,여관업,2
201810,1168,왕십리로6길,CS200018,피부관리실,1
201810,1168,왕십리로6길,CS200016,미용실,7
201810,1168,왕십리로6길,CS200012,당구장,1
201810,1168,왕십리로6길,CS200010,노래방,5
201810,1168,왕십리로6길,CS200009,인테리어,4
201810,1168,왕십리로6길,CS200008,부동산중개업,12
201810,1168,왕십리로6길,CS200007,보육시설,2
201810,1168,왕십리로6길,CS200006,일반의원,2
201810,1168,왕십리로6길,CS200005,한의원,2
201810,1168,왕십리로6길,CS200004,치과의원,1
201810,1168,왕십리로6길,CS200003,예체능학원,2
201810,1168,왕십리로6길,CS200001,입시보습학원,1
201810,1168,왕십리로6길,CS100010,호프간이주점,6
201810,1168,왕십리로6길,CS100009,커피음료,10
201810,1168,왕십리로6길,CS100008,제과점,3
201810,1168,왕십리로6길,CS100007,치킨집,1
201810,1168,왕십리로6길,CS100006,패스트푸드점,1
201810,1168,왕십리로6길,CS100005,분식집,5
201810,1168,왕십리로6길,CS100004,양식집,5
201810,1168,왕십리로6길,CS100003,일식집,4
201810,1168,왕십리로6길,CS100002,중국집,3
201810,1168,왕십리로6길,CS100001,한식음식점,7
201810,1167,왕십리로5길,CS300010,문구점,2
201810,1167,왕십리로5길,CS300009,약국,1
201810,1167,왕십리로5길,CS300008,패션잡화,5
201810,1167,왕십리로5길,CS300007,의류점,4
201810,1167,왕십리로5길,CS300005,정육점,1
201810,1167,왕십리로5길,CS300003,컴퓨터판매수리,2
201810,1167,왕십리로5길,CS300002,편의점,0
201810,1167,왕십리로5길,CS300001,슈퍼마켓,3
201810,1167,왕십리로5길,CS200021,자동차수리,1
201810,1167,왕십리로5길,CS200020,세탁소,1
201810,1167,왕십리로5길,CS200018,피부관리실,1
201810,1167,왕십리로5길,CS200016,미용실,4
201810,1167,왕십리로5길,CS200014,헬스클럽,1
201810,1167,왕십리로5길,CS200013,골프연습장,1
201810,1167,왕십리로5길,CS200010,노래방,1
201810,1167,왕십리로5길,CS200009,인테리어,2
201810,1167,왕십리로5길,CS200008,부동산중개업,5
201810,1167,왕십리로5길,CS200007,보육시설,1
201810,1167,왕십리로5길,CS200003,예체능학원,6
201810,1167,왕십리로5길,CS100010,호프간이주점,0
201810,1167,왕십리로5길,CS100009,커피음료,7
201810,1167,왕십리로5길,CS100008,제과점,1
201810,1167,왕십리로5길,CS100006,패스트푸드점,2
201810,1167,왕십리로5길,CS100005,분식집,2
201810,1167,왕십리로5길,CS100004,양식집,6
201810,1167,왕십리로5길,CS100003,일식집,2
201810,1167,왕십리로5길,CS100002,중국집,0
201810,1167,왕십리로5길,CS100001,한식음식점,5
201810,1166,왕십리로33길,CS300009,약국,2
201810,1166,왕십리로33길,CS300008,패션잡화,1
201810,1166,왕십리로33길,CS300007,의류점,2
201810,1166,왕십리로33길,CS200020,세탁소,2
201810,1166,왕십리로33길,CS200019,여관업,3
201810,1166,왕십리로33길,CS200016,미용실,5
201810,1166,왕십리로33길,CS200008,부동산중개업,4
201810,1166,왕십리로33길,CS200003,예체능학원,1
201810,1166,왕십리로33길,CS100009,커피음료,1
201810,1165,왕십리로31나길,CS300011,화장품,2
201810,1165,왕십리로31나길,CS300009,약국,1
201810,1165,왕십리로31나길,CS300007,의류점,1
201810,1165,왕십리로31나길,CS300006,과일채소,1
201810,1165,왕십리로31나길,CS200016,미용실,3
201810,1165,왕십리로31나길,CS200009,인테리어,2
201810,1165,왕십리로31나길,CS200007,보육시설,2
201810,1165,왕십리로31나길,CS200003,예체능학원,2
201810,1165,왕십리로31나길,CS100007,치킨집,0
201810,1164,왕십리로31가길,CS300011,화장품,1
201810,1164,왕십리로31가길,CS300008,패션잡화,2
201810,1164,왕십리로31가길,CS300007,의류점,1
201810,1164,왕십리로31가길,CS300006,과일채소,1
201810,1164,왕십리로31가길,CS300004,휴대폰,1
201810,1164,왕십리로31가길,CS300002,편의점,1
201810,1164,왕십리로31가길,CS200018,피부관리실,2
201810,1164,왕십리로31가길,CS200017,네일숍,1
201810,1164,왕십리로31가길,CS200016,미용실,1
201810,1164,왕십리로31가길,CS200009,인테리어,2
201810,1164,왕십리로31가길,CS200008,부동산중개업,9
201810,1164,왕십리로31가길,CS200004,치과의원,1
201810,1164,왕십리로31가길,CS200003,예체능학원,1
201810,1164,왕십리로31가길,CS200002,외국어학원,1
201810,1164,왕십리로31가길,CS100010,호프간이주점,3
201810,1164,왕십리로31가길,CS100007,치킨집,0
201810,1163,왕십리로30길,CS300011,화장품,7
201810,1163,왕십리로30길,CS300010,문구점,5
201810,1163,왕십리로30길,CS300009,약국,2
201810,1163,왕십리로30길,CS300008,패션잡화,4
201810,1163,왕십리로30길,CS300007,의류점,7
201810,1163,왕십리로30길,CS300006,과일채소,2
201810,1163,왕십리로30길,CS300004,휴대폰,4
201810,1163,왕십리로30길,CS300002,편의점,0
201810,1163,왕십리로30길,CS300001,슈퍼마켓,4
201810,1163,왕십리로30길,CS200021,자동차수리,3
201810,1163,왕십리로30길,CS200020,세탁소,3
201810,1163,왕십리로30길,CS200019,여관업,2
201810,1163,왕십리로30길,CS200018,피부관리실,1
201810,1163,왕십리로30길,CS200017,네일숍,1
201810,1163,왕십리로30길,CS200016,미용실,17
201810,1163,왕십리로30길,CS200015,노인요양시설,2
201810,1163,왕십리로30길,CS200014,헬스클럽,1
201810,1163,왕십리로30길,CS200013,골프연습장,1
201810,1163,왕십리로30길,CS200012,당구장,1
201810,1163,왕십리로30길,CS200011,PC방,2
201810,1163,왕십리로30길,CS200010,노래방,2
201810,1163,왕십리로30길,CS200009,인테리어,8
201810,1163,왕십리로30길,CS200008,부동산중개업,20
201810,1163,왕십리로30길,CS200007,보육시설,11
201810,1163,왕십리로30길,CS200003,예체능학원,6
201810,1163,왕십리로30길,CS200002,외국어학원,1
201810,1163,왕십리로30길,CS100010,호프간이주점,8
201810,1163,왕십리로30길,CS100009,커피음료,6
201810,1163,왕십리로30길,CS100008,제과점,2
201810,1163,왕십리로30길,CS100007,치킨집,2
201810,1163,왕십리로30길,CS100006,패스트푸드점,0
201810,1163,왕십리로30길,CS100005,분식집,8
201810,1163,왕십리로30길,CS100004,양식집,1
201810,1163,왕십리로30길,CS100002,중국집,2
201810,1162,왕십리로26길,CS300011,화장품,11
201810,1162,왕십리로26길,CS300010,문구점,6
201810,1162,왕십리로26길,CS300009,약국,7
201810,1162,왕십리로26길,CS300008,패션잡화,11
201810,1162,왕십리로26길,CS300007,의류점,6
201810,1162,왕십리로26길,CS300006,과일채소,3
201810,1162,왕십리로26길,CS300005,정육점,1
201810,1162,왕십리로26길,CS300004,휴대폰,4
201810,1162,왕십리로26길,CS300002,편의점,1
201810,1162,왕십리로26길,CS300001,슈퍼마켓,6
201810,1162,왕십리로26길,CS200021,자동차수리,6
201810,1162,왕십리로26길,CS200020,세탁소,6
201810,1162,왕십리로26길,CS200019,여관업,13
201810,1162,왕십리로26길,CS200018,피부관리실,2
201810,1162,왕십리로26길,CS200017,네일숍,1
201810,1162,왕십리로26길,CS200016,미용실,16
201810,1162,왕십리로26길,CS200014,헬스클럽,3
201810,1162,왕십리로26길,CS200013,골프연습장,1
201810,1162,왕십리로26길,CS200012,당구장,3
201810,1162,왕십리로26길,CS200011,PC방,1
201810,1162,왕십리로26길,CS200010,노래방,3
201810,1162,왕십리로26길,CS200009,인테리어,7
201810,1162,왕십리로26길,CS200008,부동산중개업,30
201810,1162,왕십리로26길,CS200007,보육시설,11
201810,1162,왕십리로26길,CS200006,일반의원,6
201810,1162,왕십리로26길,CS200005,한의원,7
201810,1162,왕십리로26길,CS200004,치과의원,3
201810,1162,왕십리로26길,CS200003,예체능학원,10
201810,1162,왕십리로26길,CS200002,외국어학원,2
201810,1162,왕십리로26길,CS200001,입시보습학원,1
201810,1162,왕십리로26길,CS100010,호프간이주점,19
201810,1162,왕십리로26길,CS100009,커피음료,6
201810,1162,왕십리로26길,CS100008,제과점,2
201810,1162,왕십리로26길,CS100007,치킨집,2
201810,1162,왕십리로26길,CS100005,분식집,12
201810,1162,왕십리로26길,CS100004,양식집,3
201810,1162,왕십리로26길,CS100003,일식집,8
201810,1162,왕십리로26길,CS100002,중국집,3
201810,1162,왕십리로26길,CS100001,한식음식점,1
201810,1161,왕십리로22길,CS200019,여관업,4
201810,1160,왕십리로21길,CS300011,화장품,2
201810,1160,왕십리로21길,CS300009,약국,1
201810,1160,왕십리로21길,CS300008,패션잡화,5
201810,1160,왕십리로21길,CS300007,의류점,4
201810,1160,왕십리로21길,CS300005,정육점,2
201810,1160,왕십리로21길,CS300004,휴대폰,2
201810,1160,왕십리로21길,CS300003,컴퓨터판매수리,1
201810,1160,왕십리로21길,CS300002,편의점,0
201810,1160,왕십리로21길,CS300001,슈퍼마켓,1
201810,1160,왕십리로21길,CS200020,세탁소,2
201810,1160,왕십리로21길,CS200018,피부관리실,1
201810,1160,왕십리로21길,CS200016,미용실,15
201810,1160,왕십리로21길,CS200014,헬스클럽,1
201810,1160,왕십리로21길,CS200010,노래방,4
201810,1160,왕십리로21길,CS200009,인테리어,3
201810,1160,왕십리로21길,CS200008,부동산중개업,7
201810,1160,왕십리로21길,CS200007,보육시설,1
201810,1160,왕십리로21길,CS200006,일반의원,2
201810,1160,왕십리로21길,CS200005,한의원,2
201810,1160,왕십리로21길,CS200004,치과의원,1
201810,1160,왕십리로21길,CS100010,호프간이주점,1
201810,1160,왕십리로21길,CS100009,커피음료,1
201810,1160,왕십리로21길,CS100008,제과점,1
201810,1160,왕십리로21길,CS100007,치킨집,1
201810,1160,왕십리로21길,CS100005,분식집,4
201810,1160,왕십리로21길,CS100003,일식집,2
201810,1159,왕십리로19길,CS300008,패션잡화,1
201810,1159,왕십리로19길,CS300005,정육점,3
201810,1159,왕십리로19길,CS200020,세탁소,3
201810,1159,왕십리로19길,CS200016,미용실,1
201810,1159,왕십리로19길,CS100003,일식집,1
201810,1159,왕십리로19길,CS100002,중국집,3
201810,1158,왕십리로14길,CS300010,문구점,3
201810,1158,왕십리로14길,CS300009,약국,1
201810,1158,왕십리로14길,CS300008,패션잡화,3
201810,1158,왕십리로14길,CS300007,의류점,3
201810,1158,왕십리로14길,CS300006,과일채소,1
201810,1158,왕십리로14길,CS300005,정육점,1
201810,1158,왕십리로14길,CS300004,휴대폰,1
201810,1158,왕십리로14길,CS300003,컴퓨터판매수리,2
201810,1158,왕십리로14길,CS300002,편의점,0
201810,1158,왕십리로14길,CS200021,자동차수리,2
201810,1158,왕십리로14길,CS200016,미용실,1
201810,1158,왕십리로14길,CS200014,헬스클럽,1
201810,1158,왕십리로14길,CS200009,인테리어,4
201810,1158,왕십리로14길,CS200008,부동산중개업,7
201810,1158,왕십리로14길,CS200005,한의원,1
201810,1158,왕십리로14길,CS200004,치과의원,4
201810,1158,왕십리로14길,CS200003,예체능학원,4
201810,1158,왕십리로14길,CS200001,입시보습학원,1
201810,1158,왕십리로14길,CS100010,호프간이주점,3
201810,1158,왕십리로14길,CS100009,커피음료,6
201810,1158,왕십리로14길,CS100006,패스트푸드점,0
201810,1158,왕십리로14길,CS100005,분식집,2
201810,1158,왕십리로14길,CS100004,양식집,3
201810,1158,왕십리로14길,CS100003,일식집,1
201810,1158,왕십리로14길,CS100002,중국집,1
201810,1158,왕십리로14길,CS100001,한식음식점,1
201810,1157,왕산로45길,CS300011,화장품,2
201810,1157,왕산로45길,CS300010,문구점,1
201810,1157,왕산로45길,CS300009,약국,4
201810,1157,왕산로45길,CS300008,패션잡화,2
201810,1157,왕산로45길,CS300007,의류점,2
201810,1157,왕산로45길,CS300005,정육점,1
201810,1157,왕산로45길,CS300004,휴대폰,2
201810,1157,왕산로45길,CS300003,컴퓨터판매수리,1
201810,1157,왕산로45길,CS300002,편의점,0
201810,1157,왕산로45길,CS300001,슈퍼마켓,1
201810,1157,왕산로45길,CS200020,세탁소,1
201810,1157,왕산로45길,CS200019,여관업,1
201810,1157,왕산로45길,CS200018,피부관리실,1
201810,1157,왕산로45길,CS200016,미용실,12
201810,1157,왕산로45길,CS200014,헬스클럽,1
201810,1157,왕산로45길,CS200012,당구장,2
201810,1157,왕산로45길,CS200011,PC방,1
201810,1157,왕산로45길,CS200010,노래방,3
201810,1157,왕산로45길,CS200009,인테리어,6
201810,1157,왕산로45길,CS200008,부동산중개업,6
201810,1157,왕산로45길,CS200007,보육시설,2
201810,1157,왕산로45길,CS200006,일반의원,1
201810,1157,왕산로45길,CS200004,치과의원,2
201810,1157,왕산로45길,CS200003,예체능학원,2
201810,1157,왕산로45길,CS200001,입시보습학원,2
201810,1157,왕산로45길,CS100010,호프간이주점,3
201810,1157,왕산로45길,CS100009,커피음료,3
201810,1157,왕산로45길,CS100008,제과점,1
201810,1157,왕산로45길,CS100007,치킨집,0
201810,1157,왕산로45길,CS100005,분식집,2
201810,1157,왕산로45길,CS100001,한식음식점,1
201810,1156,왕산로3길,CS300010,문구점,2
201810,1156,왕산로3길,CS300008,패션잡화,1
201810,1156,왕산로3길,CS300007,의류점,3
201810,1156,왕산로3길,CS300002,편의점,1
201810,1156,왕산로3길,CS300001,슈퍼마켓,1
201810,1156,왕산로3길,CS200021,자동차수리,1
201810,1156,왕산로3길,CS200020,세탁소,1
201810,1156,왕산로3길,CS200019,여관업,2
201810,1156,왕산로3길,CS200009,인테리어,1
201810,1156,왕산로3길,CS200008,부동산중개업,1
201810,1156,왕산로3길,CS200006,일반의원,1
201810,1156,왕산로3길,CS200004,치과의원,1
201810,1156,왕산로3길,CS200003,예체능학원,2
201810,1156,왕산로3길,CS200002,외국어학원,1
201810,1156,왕산로3길,CS100009,커피음료,3
201810,1156,왕산로3길,CS100005,분식집,3
201810,1156,왕산로3길,CS100002,중국집,1
201810,1156,왕산로3길,CS100001,한식음식점,1
201810,1155,왕산로36길,CS300011,화장품,1
201810,1155,왕산로36길,CS300009,약국,1
201810,1155,왕산로36길,CS300004,휴대폰,1
201810,1155,왕산로36길,CS200018,피부관리실,1
201810,1155,왕산로36길,CS200015,노인요양시설,1
201810,1155,왕산로36길,CS100009,커피음료,2
201810,1155,왕산로36길,CS100005,분식집,4
201810,1154,왕산로32길,CS300009,약국,3
201810,1154,왕산로32길,CS300007,의류점,1
201810,1154,왕산로32길,CS300006,과일채소,1
201810,1154,왕산로32길,CS300004,휴대폰,1
201810,1154,왕산로32길,CS300002,편의점,0
201810,1154,왕산로32길,CS200021,자동차수리,1
201810,1154,왕산로32길,CS200017,네일숍,1
201810,1154,왕산로32길,CS200016,미용실,6
